subject,assignment, instance, optimal_length, human_length, complete, start_time, end_time, rt,nodes_expanded, skipped, trial_number
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb12715,11,13,True,1.51752306e+12,1.5175230769e+12,16902.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb38526,11,10,False,1.51752307772e+12,1.51752309315e+12,15432.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb38526,11,9,False,1.51752309655e+12,1.51752311262e+12,16074.0,999,False,1
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb38526,11,6,False,1.51752311347e+12,1.51752315715e+12,43677.0,999,True,2
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb717,11,8,False,1.51752315823e+12,1.51752316839e+12,10159.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb717,11,8,False,1.51752316934e+12,1.51752318044e+12,11101.0,999,False,1
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb717,11,10,False,1.51752318239e+12,1.51752320906e+12,26661.0,999,True,2
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb6671,14,17,True,1.51752321273e+12,1.51752323798e+12,25254.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb68514,14,25,True,1.51752323879e+12,1.51752326877e+12,29976.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb15595,16,8,False,1.51752326967e+12,1.51752328744e+12,17767.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb28111,7,10,True,1.51752328993e+12,1.51752330886e+12,18927.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb34092,11,20,True,1.51752330967e+12,1.51752334935e+12,39679.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb13171,7,8,True,1.51752335012e+12,1.51752335941e+12,9292.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb9718,11,23,True,1.51752336027e+12,1.51752339418e+12,33913.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb54506,16,24,False,1.51752339508e+12,1.51752342444e+12,29363.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb54506,16,8,False,1.51752342999e+12,1.51752344872e+12,18731.0,999,False,1
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb54506,16,10,False,1.51752344972e+12,1.51752346345e+12,13727.0,999,False,2
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb54506,16,8,False,1.51752346502e+12,1.51752347409e+12,9068.0,999,False,3
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb54506,16,11,False,1.51752347732e+12,1.51752349447e+12,17150.0,999,False,4
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb54506,16,8,False,1.51752349662e+12,1.51752350509e+12,8473.0,999,True,5
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb32695,7,14,True,1.51752350617e+12,1.51752352839e+12,22215.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb29600,14,24,False,1.51752352942e+12,1.51752357117e+12,41748.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb72800,14,10,False,1.51752357335e+12,1.51752359196e+12,18612.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb72800,14,7,False,1.51752359291e+12,1.51752360364e+12,10731.0,999,False,1
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb72800,14,4,False,1.51752360533e+12,1.51752361252e+12,7186.0,999,False,2
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb72800,14,34,False,1.51752361526e+12,1.51752366942e+12,54153.0,999,True,3
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb62015,11,9,False,1.51752367404e+12,1.51752378929e+12,115249.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb23404,14,15,True,1.51752379017e+12,1.51752380961e+12,19438.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb29414,11,7,False,1.51752381061e+12,1.51752382895e+12,18343.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb20059,7,10,True,1.51752383021e+12,1.51752383803e+12,7824.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb14485,14,23,True,1.51752383921e+12,1.51752386874e+12,29525.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb29232,7,21,False,1.51752386949e+12,1.51752389739e+12,27901.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb1707,7,15,True,1.51752389878e+12,1.5175239119e+12,13124.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb11647,7,9,True,1.51752391276e+12,1.5175239217e+12,8941.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb8786,7,16,True,1.51752392273e+12,1.51752394228e+12,19547.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb14898,11,15,False,1.51752394336e+12,1.51752396535e+12,21992.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb14898,11,6,False,1.51752396954e+12,1.51752397868e+12,9143.0,999,True,1
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb25604,16,22,True,1.51752398009e+12,1.51752400984e+12,29745.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb54081,11,22,False,1.51752401067e+12,1.51752404206e+12,31386.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb343,14,19,False,1.51752404544e+12,1.51752406951e+12,24062.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb14047,7,12,True,1.51752407056e+12,1.51752408873e+12,18177.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb12604,7,9,True,1.51752408966e+12,1.51752410376e+12,14100.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb15290,7,14,True,1.51752410464e+12,1.51752411789e+12,13251.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb38725,14,18,True,1.51752411876e+12,1.51752413777e+12,19004.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb14651,7,8,True,1.51752413863e+12,1.51752414798e+12,9341.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb26567,7,15,True,1.51752414885e+12,1.51752416485e+12,16001.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb20888,14,20,False,1.51752416571e+12,1.51752420124e+12,35527.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb20888,14,17,True,1.51752420203e+12,1.5175242377e+12,35668.0,999,False,1
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb78361,16,28,False,1.51752424002e+12,1.51752428579e+12,45764.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb57223,16,9,False,1.51752429275e+12,1.51752434101e+12,48256.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb34551,14,7,False,1.51752434404e+12,1.51752435638e+12,12344.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb47495,14,9,False,1.51752435759e+12,1.51752437559e+12,17996.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb58853,16,6,False,1.51752437733e+12,1.5175244218e+12,44468.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb23259,7,10,False,1.5175244233e+12,1.51752464731e+12,224014.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb10206,7,6,False,1.51752464892e+12,1.51752465765e+12,8723.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb46224,11,6,False,1.51752465909e+12,1.51752501671e+12,357617.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb31907,11,12,False,1.51752501847e+12,1.5175250331e+12,14630.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb2834,7,12,True,1.51752503732e+12,1.51752505113e+12,13805.0,999,False,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb65535,14,19,False,1.5175250532e+12,1.51752509146e+12,38262.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb55384,14,7,False,1.51752509423e+12,1.51752510933e+12,15096.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb29027,16,6,False,1.51752511237e+12,1.51752520012e+12,87744.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb10166,16,7,False,1.51752520116e+12,1.5175253851e+12,183938.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb45893,16,7,False,1.51752538608e+12,1.51752551319e+12,127108.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb79230,11,10,False,1.51752551417e+12,1.51752556606e+12,51888.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb46580,16,6,False,1.51752556692e+12,1.51752560565e+12,38739.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb68910,11,7,False,1.51752561016e+12,1.5175256215e+12,11341.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb44171,16,6,False,1.51752563076e+12,1.51752563549e+12,4723.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb3203,14,7,False,1.51752564298e+12,1.51752565535e+12,12371.0,999,True,0
A1NT8BT94ME6F5,31LM9EDVOM0C0BWUVMJXJINN3QPJNI,prb33117,14,8,False,1.51752566883e+12,1.5175257098e+12,40967.0,999,True,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb12715,11,15,True,1.51752273026e+12,1.51752276071e+12,30457.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb78361,16,28,True,1.51752276851e+12,1.51752282416e+12,55648.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb20888,14,42,False,1.51752282601e+12,1.51752292196e+12,95955.0,999,True,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb62015,11,18,True,1.51752292534e+12,1.51752295954e+12,34202.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495,14,34,True,1.51752296152e+12,1.51752303196e+12,70447.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25604,16,22,True,1.51752303583e+12,1.51752307628e+12,40451.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146,16,24,True,1.51752307833e+12,1.51752312449e+12,46160.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb38526,11,14,True,1.5175231264e+12,1.5175231461e+12,19696.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb68514,14,24,True,1.51752314812e+12,1.51752319534e+12,47219.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb29027,16,47,False,1.51752319754e+12,1.51752330062e+12,103085.0,999,True,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb42959,11,22,False,1.51752330318e+12,1.5175233577e+12,54521.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb42959,11,11,True,1.51752336144e+12,1.51752339448e+12,33042.0,999,False,1
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb9718,11,33,True,1.51752339789e+12,1.51752347957e+12,81672.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb26567,7,11,True,1.51752348109e+12,1.51752350842e+12,27326.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb21272,7,16,True,1.51752352532e+12,1.51752355945e+12,34131.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb62222,11,15,True,1.51752356086e+12,1.51752358833e+12,27464.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb717,11,21,True,1.51752358975e+12,1.51752365669e+12,66939.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb14651,7,7,True,1.51752366147e+12,1.51752367157e+12,10103.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb34551,14,25,True,1.51752367349e+12,1.51752371996e+12,46477.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb28111,7,7,True,1.51752372708e+12,1.51752374228e+12,15203.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb57223,16,31,True,1.51752374728e+12,1.51752381977e+12,72493.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb45893,16,45,False,1.51752382615e+12,1.51752392197e+12,95816.0,999,True,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb10206,7,7,True,1.51752392433e+12,1.51752393237e+12,8038.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb54081,11,16,True,1.51752393447e+12,1.51752396965e+12,35180.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb46580,16,80,False,1.51752398216e+12,1.51752412309e+12,140930.0,999,True,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb58853,16,27,False,1.51752414053e+12,1.5175241973e+12,56761.0,999,True,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb2834,7,7,True,1.51752420117e+12,1.51752421281e+12,11639.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb15290,7,8,True,1.51752422466e+12,1.51752423593e+12,11267.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb33117,14,34,True,1.51752425467e+12,1.517524343e+12,88333.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb1707,7,8,True,1.51752435683e+12,1.51752437558e+12,18753.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb6671,14,22,True,1.51752439274e+12,1.51752444376e+12,51022.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb19279,14,19,True,1.51752444793e+12,1.5175244893e+12,41374.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb29232,7,7,True,1.5175245197e+12,1.51752453248e+12,12775.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25861,16,19,True,1.51752460358e+12,1.51752466265e+12,59068.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb14485,14,46,True,1.51752468507e+12,1.5175247908e+12,105728.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb72800,14,22,True,1.51752481118e+12,1.51752485022e+12,39045.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb20059,7,7,True,1.51752487856e+12,1.51752488758e+12,9018.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb10166,16,43,True,1.51752490724e+12,1.51752497754e+12,70304.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb3203,14,17,True,1.5175250248e+12,1.51752505091e+12,26111.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb14047,7,11,True,1.51752507608e+12,1.51752508925e+12,13167.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb343,14,34,False,1.51752513074e+12,1.51752520396e+12,73218.0,999,True,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb33509,11,33,True,1.5175252288e+12,1.51752529734e+12,68533.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb68910,11,36,True,1.51752533844e+12,1.51752540533e+12,66888.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb29414,11,11,True,1.51752543664e+12,1.51752546424e+12,27602.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb34092,11,11,True,1.51752550389e+12,1.51752552150e+12,17618.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb22436,11,14,True,1.5175255504e+12,1.51752558212e+12,31720.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb29600,14,22,True,1.51752561449e+12,1.517525661e+12,46517.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb46224,11,49,True,1.51752568995e+12,1.5175257744e+12,84451.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb54506,16,53,False,1.51752580476e+12,1.51752589829e+12,93524.0,999,True,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb13171,7,7,True,1.51752593158e+12,1.51752594078e+12,9196.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb32695,7,10,True,1.51752597053e+12,1.51752599107e+12,20534.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb38725,14,72,False,1.51752602849e+12,1.51752614209e+12,113600.0,999,True,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb11647,7,7,True,1.51752620822e+12,1.51752622155e+12,13331.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb14898,11,14,True,1.51752628349e+12,1.51752631523e+12,31742.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb44171,16,67,True,1.5175263579e+12,1.51752647754e+12,119643.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb79230,11,12,True,1.51752654881e+12,1.51752657072e+12,21909.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb46639,16,90,True,1.51752661434e+12,1.51752676386e+12,149510.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb15595,16,27,True,1.51752688389e+12,1.51752693697e+12,53075.0,999,False,0
A30KYQGABO7JER,37TD41K0AIHM8AITTQJXV8KY05QCSB,prb29585,14,76,True,1.5175269974e+12,1.51752713842e+12,141020.0,999,False,0
AA4KKLIU4C3NY,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb22436,11,1,False,1.51752773124e+12,1.51752773124e+12,0.0,999,True,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb32695,7,12,True,1.51753161614e+12,1.5175316494e+12,33261.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb44171,16,30,True,1.51753165144e+12,1.51753172896e+12,77517.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb24406,16,48,False,1.51753173034e+12,1.51753186376e+12,133419.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb24406,16,22,True,1.51753186746e+12,1.51753197199e+12,104539.0,999,False,1
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb29600,14,20,False,1.51753197306e+12,1.51753204941e+12,76351.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb29600,14,6,False,1.51753205463e+12,1.51753208798e+12,33354.0,999,True,1
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb79230,11,11,True,1.51753208925e+12,1.51753210947e+12,20224.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb20888,14,27,True,1.51753211154e+12,1.51753217247e+12,60928.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb10166,16,13,False,1.51753217346e+12,1.51753220692e+12,33459.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb10166,16,27,False,1.51753221306e+12,1.51753227995e+12,66892.0,999,True,1
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb57223,16,12,False,1.51753228159e+12,1.51753230418e+12,22591.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb57223,16,19,False,1.51753231065e+12,1.51753236099e+12,50341.0,999,False,1
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb57223,16,21,False,1.51753236762e+12,1.5175324176e+12,49973.0,999,True,2
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb29232,7,8,True,1.5175324255e+12,1.51753244084e+12,15345.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb23404,14,30,True,1.51753244186e+12,1.51753250368e+12,61822.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb343,14,51,True,1.51753250461e+12,1.51753259297e+12,88359.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb68910,11,13,False,1.51753259873e+12,1.51753262736e+12,28636.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb68910,11,12,True,1.51753263165e+12,1.51753265621e+12,24559.0,999,False,1
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb29414,11,13,True,1.51753265835e+12,1.51753268033e+12,21982.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb15595,16,12,False,1.51753268385e+12,1.51753270429e+12,20440.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb15595,16,15,False,1.51753270786e+12,1.51753275961e+12,51750.0,999,True,1
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb3217,11,13,False,1.51753276326e+12,1.51753279118e+12,27915.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb3217,11,10,False,1.5175327953e+12,1.51753281542e+12,20128.0,999,True,1
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb46224,11,11,True,1.51753282094e+12,1.51753284343e+12,22492.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb8786,7,9,True,1.51753284812e+12,1.51753286285e+12,14729.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb24227,16,10,False,1.517532868e+12,1.51753289959e+12,31596.0,999,True,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb55384,14,22,True,1.51753291222e+12,1.51753295958e+12,47361.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb29027,16,22,False,1.51753296757e+12,1.51753300841e+12,40836.0,999,True,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb45893,16,23,False,1.51753301617e+12,1.51753305616e+12,39985.0,999,True,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb38725,14,25,False,1.51753306913e+12,1.51753312024e+12,51113.0,999,True,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb13171,7,8,True,1.51753314083e+12,1.51753316203e+12,21198.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb25604,16,13,False,1.51753316808e+12,1.51753319614e+12,28061.0,999,True,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb26567,7,9,True,1.51753320445e+12,1.5175332227e+12,18250.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb11647,7,9,True,1.51753323141e+12,1.51753325525e+12,23833.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb10206,7,7,True,1.51753326100e+12,1.51753326957e+12,8561.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb46639,16,28,False,1.51753327703e+12,1.51753333895e+12,61917.0,999,False,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb46639,16,25,False,1.51753336741e+12,1.51753343027e+12,62867.0,999,True,1
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb21272,7,6,False,1.51753344198e+12,1.5175335703e+12,128319.0,999,True,0
AN098C29EGJ6,36H9ULYP6320CJJDXY0KBDEE1Z3JFB,prb31907,11,8,False,1.51753357610e+12,1.5175335978e+12,21691.0,999,True,0
